label,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiPerWord,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linkPerWord,utmLinkRatio,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyRatio,authorReplyLinkRatio,authorReplyUTMLinkRatio,firstCommentTimeDiff,first30MinCommentRatio,text_length,expected_sentiment_value,sentiment_volatility,bert_article_pca_001,bert_article_pca_002,bert_article_pca_003,bert_article_pca_004,bert_article_pca_005,bert_article_pca_006,bert_article_pca_007,bert_article_pca_008,bert_article_pca_009,bert_article_pca_010,bert_article_pca_011,bert_article_pca_012,bert_article_pca_013,bert_article_pca_014,bert_article_pca_015,bert_article_pca_016,bert_article_pca_017,bert_article_pca_018,bert_article_pca_019,bert_article_pca_020,bert_article_pca_021,bert_article_pca_022,bert_article_pca_023,bert_article_pca_024,bert_article_pca_025,bert_article_pca_026,bert_article_pca_027,bert_article_pca_028,bert_article_pca_029,bert_article_pca_030,bert_article_pca_031,bert_article_pca_032,bert_article_pca_033,bert_article_pca_034,bert_article_pca_035,bert_article_pca_036,bert_article_pca_037,bert_article_pca_038,bert_article_pca_039,bert_article_pca_040,bert_article_pca_041,bert_article_pca_042,bert_article_pca_043,bert_article_pca_044,bert_article_pca_045,bert_article_pca_046,bert_article_pca_047,bert_article_pca_048,bert_article_pca_049,bert_article_pca_050,bert_article_pca_051,bert_article_pca_052,bert_article_pca_053,bert_article_pca_054,bert_article_pca_055,bert_article_pca_056,bert_article_pca_057,bert_article_pca_058,bert_article_pca_059,bert_article_pca_060,bert_article_pca_061,bert_article_pca_062,bert_article_pca_063,bert_article_pca_064,bert_article_pca_065,bert_article_pca_066,bert_article_pca_067,bert_article_pca_068,bert_article_pca_069,bert_article_pca_070,bert_article_pca_071,bert_article_pca_072,bert_article_pca_073,bert_article_pca_074,bert_article_pca_075,bert_article_pca_076,bert_article_pca_077,bert_article_pca_078,bert_article_pca_079,bert_article_pca_080,bert_article_pca_081,bert_article_pca_082,bert_article_pca_083,bert_article_pca_084,bert_article_pca_085,bert_article_pca_086,bert_article_pca_087,bert_article_pca_088,bert_article_pca_089,bert_article_pca_090,bert_article_pca_091,bert_article_pca_092,bert_article_pca_093,bert_article_pca_094,bert_article_pca_095,bert_article_pca_096,bert_article_pca_097,bert_article_pca_098,bert_article_pca_099,bert_article_pca_100,bert_article_pca_101,bert_article_pca_102,bert_article_pca_103,bert_article_pca_104,bert_article_pca_105,bert_article_pca_106,bert_article_pca_107,bert_article_pca_108,bert_article_pca_109,bert_article_pca_110,bert_article_pca_111,bert_article_pca_112,bert_article_pca_113,bert_article_pca_114,bert_article_pca_115,bert_article_pca_116,bert_article_pca_117,bert_article_pca_118,bert_article_pca_119,bert_article_pca_120,bert_article_pca_121,bert_article_pca_122,bert_article_pca_123,bert_article_pca_124,bert_article_pca_125,bert_article_pca_126,bert_article_pca_127,bert_article_pca_128,cat_freq_cta_click,cat_freq_promotion,cat_freq_urgency,cat_freq_disclosure,cat_freq_platform_brand,cat_freq_recommendation,cat_freq_lottery
F,1.0,27.0,59.0,84.0,8049.0,0.0301900857249347,0.0068331469747794,1.0,1.0,44.0,15.0,5.466517579823581,1.8635855385762208,7.330103118399801,0.000124239035905,0.0,0.0,1.0,0.0,3.0,218.00576388888888,0.013761104048281,1.0,1.0,123.17248366464696,0.0,0.0,0.6666666666666666,1.584962500721156,0.9182958340544896,50.66666666666666,7.0,20.0,0.65,0.15,0.0,0.0,3097.97175,0.0,3010,2.8883,0.3651,-1.5792437,0.39040813,0.34359986,-0.6079645,-0.11971109,0.034745637,-0.37254426,-0.37735435,0.5636899,-0.50267905,-0.3050602,-0.364112,-1.2055132,0.21272348,-0.22009344,0.48188856,-0.5668962,0.809717,0.3960781,-0.84915644,-0.13567784,0.7803723,0.55776805,-0.35983124,0.22215372,0.63316184,-0.391549,0.07044135,-0.014259981,0.47407484,0.18093832,0.14550962,0.10517876,0.30671105,-0.33944616,0.3824695,-0.038456097,0.012430711,-0.16308963,-0.060382597,-0.059217993,-0.4975101,0.022589302,0.21862458,-0.068140164,0.2789702,-0.170925,0.06475777,-0.1898758,0.324634,0.30197734,0.2703785,0.17100431,0.33028102,-0.10044104,0.3428063,-0.52548,-0.046885885,-0.3429668,-0.14679052,-0.22008705,0.17953911,-0.074325375,0.10004724,0.07862399,0.037379693,-0.16721153,0.073739395,-0.23785587,-0.16507179,-0.21254364,0.057417993,-0.02264045,-0.11318356,0.28002667,-0.19970514,-0.019913439,0.19344239,-0.32350102,0.056076646,0.1621221,0.14428009,-0.23657267,0.14802295,-0.0002703373,-0.1422268,0.14073274,-0.13795972,0.053397298,-0.095751576,-0.06273292,0.24025933,0.18552536,0.1291549,-0.0585437,0.07410905,-0.091927335,0.22652881,-0.036636885,-0.09563632,-0.050094582,0.054360308,0.103321575,0.1816248,-0.22276801,-0.105938874,-0.1208261,-0.02294024,0.16052435,0.13465877,-0.15525566,-0.035055872,0.077247925,0.05192708,0.12529267,-0.089323364,0.0011174276,0.1798173,-0.15378073,-0.19376649,0.057784177,-0.07547007,-0.016613737,-0.2694177,0.023296773,0.081604585,-0.06372927,0.06258964,0.0006211951795254069,0.00024847807181016274,0.0003727171077152441,0.0012423903590508137,0.00012423903590508137,0.0,0.0
F,1.0,32.0,27.0,53.0,1987.0,0.0145948666331152,0.0,1.0,0.0,6.0,0.0,3.019627579265224,0.0,3.019627579265224,0.0,0.0,0.0,0.0,0.0,3.0,630.2727893518519,0.004759843754456,1.0,1.0,428.772526715262,1.0,0.0,1.0,1.0,0.0,14.666666666666666,15.0,41.0,0.6341463414634146,0.2195121951219512,0.0,0.0,300.8018333333333,0.0,1517,2.2807,0.4227,-2.303537,3.731566,-0.17038456,-0.94719934,1.3454696,-0.45003432,0.011939118,0.17471369,-1.0808121,-1.2465291,1.5905293,-1.1164949,-0.6391641,0.6486863,-0.3931206,-0.085678406,0.7337834,0.56957,0.852113,-0.4361173,-0.25035802,0.02941101,-0.09644213,-1.3821132,-0.48887256,-0.44600224,0.23552313,0.05042073,-0.41625604,0.12225247,-0.12107397,0.33266032,0.27175,0.6831173,0.51069695,-0.51069176,0.50658816,-0.27425462,0.3897375,-0.30748147,-0.3693757,0.35054293,-0.35668227,0.32012472,-0.12448068,0.13650553,0.049348302,0.31195524,-0.06352922,0.042609647,0.039498303,-0.30666018,0.2075519,0.4743192,0.05580522,-0.27534467,-0.13780615,-0.23570237,-0.10884066,-0.08591547,0.091600575,0.15572108,-0.13700537,-0.21615888,-0.28807527,0.11412239,-0.19465466,-0.023590617,-0.030779408,-0.015208905,-0.002421435,0.071226835,-0.25530484,-0.2203555,0.112215,-0.19419622,0.22284289,-0.3192643,-0.20742743,-0.13865405,-0.3633636,-0.05344555,-0.36463875,-0.02404125,-0.4065558,-0.0777213,-0.12955599,0.07235482,0.2873292,-0.09197986,-0.07065418,0.30770788,-0.04892422,-0.24243581,0.17571907,-0.006430008,-0.0541747,0.17125845,0.24758674,0.13148369,-0.05560406,0.13367195,0.037968773,0.039541177,0.1371178,-0.14091331,0.048202503,-0.123041235,-0.09229588,-0.15180275,0.02746261,-0.048344206,-0.2133854,0.10980385,-0.036437653,0.27773952,-0.13317312,0.3599867,0.18969104,-0.1588267,-0.13153717,-0.17365515,0.12612012,-0.1979969,0.24385409,0.08582952,-0.07128735,-0.17795339,0.001509813789632612,0.0,0.0005032712632108706,0.0005032712632108706,0.0,0.0,0.0
F,0.0,36.0,27.0,84.0,1546.0,0.0252263906856403,0.0051746442432082,1.0,0.0,1.0,0.0,0.646830530401035,0.0,0.646830530401035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,36.0,17.0,39.0,0.5641025641025641,0.2307692307692307,0.0,0.0,252.9674,0.0,1505,2.2307,0.2709,-2.0619345,3.7467325,-0.16963165,-0.5638559,-0.1369919,0.13365656,0.30912873,-0.4920818,-0.04528903,-0.9904962,1.473594,-1.5222183,-0.745823,-0.14363427,-1.1077591,-0.00041763604,-0.116110496,-0.48740584,0.007411323,-0.82623446,-1.0213424,0.07521038,-0.20552552,-0.7287981,-0.77001125,0.09869604,0.07592125,-0.3074769,-0.6163414,-0.9338915,0.19082022,-0.4364307,0.15470539,0.51463395,0.29904386,-0.33740798,0.34657165,-0.08715712,0.67928123,-0.015060771,-0.8732678,0.96696854,-0.3926417,0.5725242,-0.053895798,-0.15567483,0.5561444,0.32855076,-0.26074564,0.24538861,0.06833217,0.20083617,-0.1431309,0.06229501,0.1942613,0.17502199,-0.33379096,-0.38787362,-0.2083087,-0.46713555,-0.38081065,0.31190982,-0.21501999,0.0030240566,-0.4238457,-0.09651201,-0.05390618,-0.44379804,-0.17117311,-0.34340394,0.213732,0.05476697,0.003200387,-0.333995,-0.108461194,0.2586973,0.16005093,-0.013381439,-0.19088231,-0.22396964,-0.020505955,-0.25635862,-0.10268389,-0.07209543,-0.4851632,-0.11753318,0.113103256,-0.117926635,-0.03654702,0.023240143,0.041746218,0.13994233,0.37101915,-0.31776863,-0.21340892,-0.2376848,-0.101534635,-0.09828222,-0.20414197,0.24752413,-0.306907,0.05660892,0.034331918,-0.028314726,0.30996335,-0.3447393,-0.099929884,-0.10188507,0.031818286,-0.13894792,-0.28946242,0.12366274,-0.13622996,-0.12001994,-0.10971902,-0.14406441,-0.43061662,-0.021701572,-0.061124396,-0.056921277,0.20689589,-0.039868187,0.0068988716,0.08823364,-0.044920247,0.16612698,-0.008062904,-0.24239853,0.0038809831824062097,0.00129366106080207,0.000646830530401035,0.0,0.0,0.0,0.000646830530401035
F,0.0,60.0,77.0,33.0,2926.0,0.0410116199589883,0.0266575529733424,1.0,1.0,9.0,5.0,3.0758714969241288,1.7088174982911826,4.784688995215311,0.0,0.0,0.0,0.0,0.0,22.0,1379.519826388889,0.0159475779754383,3.0,3.0,169.70948588340363,0.4545454545454545,0.3181818181818182,0.7272727272727273,2.0,0.7054288090986285,21.363636363636363,4.0,6.0,0.3333333333333333,0.3333333333333333,0.0,0.0,413.2347333333333,0.0,1832,3.1496,0.1879,0.044959582,-0.63101774,-1.1838976,-1.8303533,-0.07764771,-3.1279721,-0.05641762,-1.983176,-1.5983402,-0.12633917,-1.7294842,0.16221996,1.3880411,-0.8114402,0.4069509,-0.1411365,-0.29393303,0.12057842,-2.0475762,0.3104534,1.247042,0.14043573,-0.15315865,0.014863603,-0.29099825,-0.7661394,-1.2515261,-0.8788616,-0.40853986,0.21446466,-0.6031465,-0.8474148,0.42975992,0.33292404,-0.43985865,0.20161033,0.30503097,-0.2746807,-0.53779083,0.10056093,-0.19666795,0.07896712,-0.36146364,0.290192,0.5017637,-0.49178305,-0.2677287,0.56089365,-0.32752952,-0.62929827,-0.082086705,-0.0015047664,0.19343211,-0.33656883,0.8781336,-0.18009555,0.12452492,-0.5197366,0.5730282,0.15216081,0.10548388,0.09156146,-0.7584318,-0.14165439,-0.013642499,-0.44058764,-0.42176846,-0.42115363,0.32535332,-0.46129408,0.024604369,-0.6319926,-0.18552363,-0.122654565,0.13629319,0.14981103,-0.058088046,-0.05012557,-0.5021988,-0.8276849,-0.17285965,0.2146493,-0.17294078,0.22342353,0.14055733,0.09045067,-0.45599768,-0.3053426,0.022840738,0.17992075,0.25077733,0.09716474,-0.047349066,0.28289205,-0.26232925,0.0014432338,-0.0056356858,-0.31259665,-0.32544085,0.14959088,-0.09012436,-0.024938338,-0.047330286,0.07656174,0.37481242,-0.31725565,-0.08102843,-0.043579474,-0.20189579,-0.2816098,-0.029230786,-0.274025,0.1435233,0.077515885,0.018841729,-0.024251552,0.067101076,0.18850194,-0.23533385,0.37014636,-0.20417522,-0.2804786,0.17947578,-0.67661667,-0.14026281,-0.22188103,-0.34065506,0.26361397,0.0,0.001367053998632946,0.0003417634996582365,0.000683526999316473,0.000683526999316473,0.0,0.0
F,0.0,25.0,28.0,36.0,2377.0,0.0147244425746739,0.0004206983592763,1.0,1.0,20.0,1.0,8.413967185527977,0.4206983592763988,8.834665544804375,0.0,0.0,0.0,1.0,1.0,113.0,1607.8889699074075,0.0702784844693021,1.0,1.0,53.63832984567658,0.0442477876106194,0.4247787610619469,0.5132743362831859,3.169925001442312,0.6761587117643164,298.86725663716817,7.0,21.0,0.6666666666666666,0.4761904761904761,0.1,0.0,785.2630666666666,0.0,642,2.6171,1.2312,-1.5096215,1.0285006,1.4955715,0.574862,0.08780619,0.9569302,0.72247183,-0.35746527,-1.5476665,-0.01359644,-0.0788553,1.3510989,1.6028455,-0.23141845,-0.25634906,-0.19572693,-0.50267464,0.9644335,0.30104727,-0.3710189,-0.10091136,-0.04085425,-0.07546413,0.4621643,-0.09630913,0.16532595,-1.2032243,-1.0615417,-0.1808774,-0.01283013,-0.3072226,-0.8777995,-0.6209357,0.21122503,-0.8693414,0.118995085,0.46282783,-0.41347563,-0.8928307,0.7252158,-0.0068956963,-0.04336096,-0.04019833,0.08635281,-0.37747213,-0.21081863,0.12036378,-0.1987371,-0.26077774,-0.29696208,-0.8341089,-0.03728558,-0.14214312,-0.25637195,0.61337614,0.116518475,0.46693608,-0.010790983,0.042448204,0.22114693,-0.100477904,-0.17436184,-0.27923125,0.47703212,-0.14823428,0.08672602,0.23696469,-0.37243718,0.20168681,-0.023060145,-0.36081305,0.2690897,0.17106855,-0.31602243,0.16079181,0.41909632,0.42321697,0.25167522,-0.56993335,-0.36213508,0.2247605,-0.6061979,-0.17957367,-0.10786559,0.36429876,-0.14723875,0.05022519,0.22689164,0.01800835,0.44473547,-0.41257945,-0.13807532,-0.093434244,0.38069677,0.21306951,-0.44125408,-0.0780663,-0.23730677,-0.34715322,-0.15601732,0.46434128,-0.4819255,0.5201447,0.27104366,0.053484064,0.085927375,0.10246235,-0.28518665,0.07382824,-0.050855078,-0.117596745,-0.020622209,-0.439428,0.32385024,-0.50566924,-0.62941,-0.010573512,0.2294986,-0.15524016,-0.09619331,-0.1806301,0.10863156,0.16196314,0.16452704,-0.21429275,-0.06799904,-0.24372187,-0.025414556,0.00042069835927639884,0.0,0.0,0.0012620950778291964,0.0,0.0,0.0
F,1.0,135.0,150.0,61.0,7223.0,0.0213207808389865,0.0008306797729475,1.0,1.0,49.0,2.0,6.7838848124048186,0.2768932576491762,7.060778070053994,0.0002768932576491,0.0,0.0,1.0,0.0,47.0,1188.0554282407406,0.0395604437998293,2.0,2.0,37.72081954709936,0.4893617021276595,0.1489361702127659,0.0638297872340425,3.0,0.6323334260427943,70.29787234042553,9.0,22.0,0.5909090909090909,0.4090909090909091,0.0,0.0,858.53235,0.0,2904,3.3256,0.5913,-1.7929021,1.1304339,1.5535197,1.4076055,-0.274861,0.17578386,1.0974047,-0.98468834,0.3734845,-1.2002053,0.6541585,0.08794376,-0.6171853,-0.7410539,-0.5828723,0.31572774,-0.13250075,-0.16912909,-0.25489232,-0.18134552,-0.016288657,-0.4148956,-0.3321602,-0.5235231,0.019393617,0.16833499,-0.23984985,0.03403617,-0.08190715,-0.053806722,0.10260628,0.28712878,0.027737752,-0.18359122,-0.0715716,0.22731452,0.26401922,-0.22715767,0.10003787,-0.04696458,0.062573746,-0.1409634,0.20706469,-0.1905195,0.22724083,-0.39827096,-0.111856826,0.046821687,0.28211126,-0.0009595662,-0.0818589,-0.0494242,-0.07148446,0.013535357,0.09666072,0.20139262,0.4541896,-0.26839018,-0.20971431,0.32439166,0.18488434,0.12468739,-0.2545642,0.09712698,0.018789383,-0.057013113,-0.093575105,0.16846293,0.040089488,-0.24790017,-0.061528496,-0.3393599,-0.14209442,-0.076747194,-0.13290575,-0.1871857,-0.017717637,0.15257506,-0.11447281,-0.06390021,-0.21440189,-0.0022806004,0.051697455,0.07605127,-0.2088937,-0.15480354,0.022619495,0.016964091,0.09697168,-0.08042228,0.10896562,-0.1495527,0.032847933,0.17306477,-0.0004960857,-0.00823019,-0.083194636,0.16978005,0.09956636,0.0013843705,-0.12532921,0.13711374,0.04046043,0.088063024,0.2416124,0.028859895,0.029733233,0.108678006,-0.0010254533,0.15864961,-0.057429224,-0.11466571,-0.026763076,0.06446408,-0.08896963,0.25336868,0.015187267,0.05723938,-0.029518796,-0.17608261,-0.08627497,0.018671332,0.116445914,-0.027742531,-0.044604473,0.0739107,0.29817733,-0.29467666,0.0004153398864737644,0.0004153398864737644,0.00013844662882458813,0.0009691264017721168,0.00013844662882458813,0.0,0.0
F,1.0,111.0,102.0,103.0,1361.0,0.0374724467303453,0.0,1.0,0.0,6.0,0.0,4.40852314474651,0.0,4.40852314474651,0.0,0.0,0.0,0.0,0.0,2.0,22.95519675925926,0.0871262407800218,1.0,1.0,0.0,1.0,0.0,0.5,1.584962500721156,1.0,55.5,105.0,524.0,0.799618320610687,0.0209923664122137,0.0,0.0,143.68418333333332,0.0,925,1.7641,0.2123,-1.0952054,0.13173747,1.4920564,-0.7552485,-0.40370056,2.462837,-1.8960179,1.4240968,-0.5520431,-0.61002,-0.66070664,-0.39720914,-0.1618795,-0.24222483,1.3580214,-0.5854472,-0.6529895,-0.10472524,1.08342,-0.30031034,1.5800067,0.24719617,0.65165377,-0.27864462,-1.2792827,0.6654698,0.18643755,-0.13134733,0.10933967,-0.27477214,-0.51084125,-0.12137849,0.8596091,-0.43897974,-0.10336819,0.21993743,-0.38993827,-0.016794087,0.045644965,0.15830787,-0.5993625,0.1915741,-0.57622683,0.7122429,-0.090223886,-0.4027314,0.28741398,0.35684875,0.19061482,-0.17809094,-0.05393361,0.577564,-0.21828105,-0.0048286254,0.3582478,-0.10799755,-0.19232045,-0.013849978,0.1841943,0.25657693,-0.1589535,0.205481,0.035949755,0.59453195,0.06274727,0.4518123,0.3518919,0.17192863,-0.17898591,0.18665124,0.0067490893,-0.15352355,0.09946031,0.5043134,0.23880307,0.015157198,-0.048323635,0.037571054,0.023429092,0.23260537,-0.14431036,0.24140461,-0.38442358,0.79289585,0.110452965,-0.082040004,0.43420488,-0.19723634,-0.35618466,0.37415394,-0.021595892,0.06456894,-0.2296609,0.18471617,-0.35644534,-0.046437692,-0.05698298,-0.045112822,0.24188527,-0.022575868,-0.20010473,-0.26059487,-0.3883886,-0.20612164,0.30391964,-0.4775676,0.04123325,-0.12254436,-0.21864495,-0.122005515,0.2002205,0.16152506,-0.023512559,0.061779425,0.26516274,-0.1423932,-0.88819027,0.18821228,-0.21703184,-0.0966603,0.11467324,-0.12911786,0.020023843,0.13346277,0.34890503,0.08755098,0.27372056,0.09898465,0.0,0.0,0.0,0.0007347538574577516,0.0,0.0,0.0
F,1.0,100.0,232.0,51.0,2304.0,0.0290798611111111,0.0060763888888888,1.0,1.0,4.0,3.0,1.736111111111111,1.3020833333333333,3.0381944444444446,0.0017361111111111,0.25,0.0,0.0,0.0,4.0,336.79363425925925,0.0118767090381549,2.0,2.0,127.90512120903976,0.75,0.0,0.75,1.584962500721156,0.8112781244591328,28.75,10.0,33.0,0.696969696969697,0.3636363636363636,0.0,0.0,178.8108,0.0,1465,2.6013,0.4052,-1.911194,0.9689449,0.35047603,-1.2925314,0.6781545,0.44951153,-0.46874416,-0.35974452,0.9060652,-0.5412275,-0.61790836,-0.8029473,0.5271439,-0.33608672,0.12780109,0.16062702,0.6766643,-0.58783066,0.5724438,0.38139606,-0.5115225,-0.6304441,-0.25390467,-0.081856556,0.35141966,1.0545737,0.52500826,0.5421443,-1.1154958,0.06559745,-0.31851423,-0.5385916,-0.68217754,-0.320652,-0.4740223,-0.19681871,0.23023474,0.21451524,-0.36724967,0.18184966,-0.4245866,-0.029036026,0.36352596,-0.2442697,0.032975007,0.6773992,-0.35707828,-0.5776342,-0.026294474,1.1616192,0.078858666,-0.71751046,0.13799228,0.22755171,0.028545963,-0.4484224,0.038059957,0.47136247,-0.10128719,0.72832036,0.77897036,-0.22141264,-0.22307976,-0.07344971,0.38030905,0.11211535,-0.3529903,0.049848493,-0.2416096,0.18739273,0.025378384,0.36921307,-0.08295729,-0.21261565,-0.0047106147,0.07087445,-0.1164323,0.010258061,0.54093856,-0.0603127,0.032837972,0.4305756,0.059864055,-0.027061978,-0.38685718,-0.31549293,-0.52942026,0.15761524,0.24925835,0.005963742,-0.3540503,-0.050854698,-0.1230241,0.114569366,0.50351775,0.18408976,-0.6177061,0.118166745,0.114479676,0.27540803,0.13487838,0.7995281,0.017240336,0.2834609,0.02519129,-0.015181205,0.30382392,-0.008162057,0.043666106,-0.4434817,-0.060989965,-0.36734256,0.20398355,-0.038866982,0.1764613,-0.19882837,0.17452012,-0.115760796,-0.19444752,-0.24349123,-0.22105141,-0.3627316,0.14943893,0.187841,-0.37157762,0.2989246,0.115981154,0.4310836,0.001736111111111111,0.00043402777777777775,0.0,0.00043402777777777775,0.0,0.0,0.0
T,1.0,10.0,31.0,17.0,603.0,0.0248756218905472,0.0099502487562189,1.0,0.0,2.0,0.0,3.316749585406302,0.0,3.316749585406302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,13.0,14.0,0.0714285714285714,0.0,0.0,0.0,9653.6946,0.0,457,2.9747,0.001,-1.7166597,1.8752849,0.42019287,-3.4128006,-0.056868657,1.3750333,0.24757963,0.40254316,1.4179714,-0.1288567,0.4243464,-0.3066287,1.2723703,-0.10794832,-0.88121325,-0.9079154,0.9955997,-0.15497819,-0.66269374,-0.44386652,-0.04811966,0.1426693,0.5570309,1.0480838,-0.004923037,0.81338125,-0.3388105,0.82379407,-0.061889373,-0.3252337,-0.80610514,-0.42984664,-0.25986925,-0.0014327302,0.41027978,-0.016602121,-0.253094,0.0046038395,-0.18646123,0.73362577,0.8523281,-0.39198026,-0.5394979,-0.94689304,-1.6617004,0.55192703,0.2998119,0.48765457,0.2824267,-0.36476877,-0.30487663,-0.16136548,0.3165378,-0.87099534,-0.21870244,0.25008932,-0.021650638,-0.090403825,0.5097236,0.17748852,-0.3282659,-0.09152116,-0.47986415,0.34486634,-0.599076,0.8148867,-0.31541595,0.47710323,0.42418337,-0.32565644,-0.040676735,-0.20520778,0.60187995,-0.14571306,0.05021139,-0.010971799,-0.023970379,0.14988984,-0.054314192,0.022676546,0.14938346,-0.45641547,-0.11901107,-0.5959782,0.4018314,0.10328671,0.36857796,0.10585857,0.002734697,-0.28352472,-0.26657027,0.1922806,0.2887015,0.19107375,0.02369226,0.17636643,-0.061079025,0.13013746,0.18270862,0.017882457,-0.5011317,0.042389657,0.1101103,0.217267,0.39071965,0.1529132,0.43321845,0.4493157,-0.30318767,0.12585135,0.3554184,-0.06076719,0.21610606,0.12209785,0.09072075,0.38872218,0.17073306,0.09284207,0.07187806,-0.4261483,0.41693544,0.43685496,-0.20159507,-0.22351748,0.4511477,-0.09357046,-0.41410378,0.08570305,0.003316749585406302,0.0,0.0,0.001658374792703151,0.0,0.0,0.0
F,1.0,46.0,129.0,28.0,6096.0,0.0329724409448818,0.0022965879265091,1.0,0.0,20.0,0.0,3.2808398950131235,0.0,3.2808398950131235,0.0003280839895013,0.0,0.0,1.0,0.0,35.0,1467.073344907407,0.0238570212740174,1.0,1.0,51.8116990222863,0.0857142857142857,0.2571428571428571,0.1714285714285714,2.807354922057604,0.7576746588562696,77.74285714285715,3.0,3.0,0.0,0.0,0.0,0.0,149.3409,0.0,4412,2.8528,0.3234,-1.1387532,1.8823495,-0.87399906,-1.8858548,0.58310723,-1.1231966,-2.250652,1.4498845,1.123069,-0.878238,2.0645492,0.1510465,-0.63081163,0.6626925,1.8325279,0.24795015,-0.36689636,2.242654,0.13344964,0.81822956,-1.0017186,0.42456582,-0.82809585,-0.17533831,0.16280834,0.175299,-0.105877146,0.7234208,0.8380432,0.632596,0.42706013,-0.68065864,0.45948705,-0.3709113,1.0653336,-0.8628076,-0.84256005,-0.43534732,-0.03793438,0.14553252,-1.1439658,0.09425002,-0.20228215,-0.12823923,-0.24276675,1.4917465,-0.8345163,0.020805934,-0.18553141,0.4623254,0.0071481997,-0.47303763,0.2920528,0.115454115,-0.52812123,0.28063437,-0.6052466,0.6707084,0.07755605,0.3141411,0.068254545,0.19384064,0.67357385,-0.87631583,0.106296726,-0.30109543,-0.08852708,0.34379244,0.031042948,-0.14915138,-0.2394236,-0.16104472,-0.16856569,-0.053579465,0.91903824,0.15467091,-0.65614855,0.08298622,-0.34127983,-0.13875316,-0.043953195,-0.044424012,-0.2247625,0.1681967,0.016372597,0.22464044,-0.7288572,-0.35159343,-0.13788375,0.6638451,0.49141222,-0.22399715,0.031414974,0.1510731,-0.39937547,-0.0013951849,0.07154855,0.18419987,-0.18657394,-0.27180922,0.13666588,0.35892326,-0.15339036,0.08031141,-0.08807322,-0.13374604,0.06598977,-0.11294371,-0.011398658,-0.1918724,0.104809575,0.26255557,0.35809517,0.23975706,0.25013828,0.07536904,0.061139334,-0.07587588,0.16849376,0.10352032,-0.13463053,-0.10659641,-0.54673666,0.07014783,0.17555243,0.19916362,0.20711653,0.012863913,0.0018044619422572178,0.0004921259842519685,0.0,0.0006561679790026247,0.0,0.0,0.0
F,0.0,61.0,26.0,7.0,5718.0,0.0204616998950682,0.0038474991255683,1.0,0.0,18.0,0.0,3.147953830010493,0.0,3.147953830010493,0.0001748863238894,0.0,0.0,0.0,0.0,14.0,892.0321180555555,0.0156945021559504,1.0,1.0,79.92350306622487,0.2857142857142857,0.7142857142857143,0.2142857142857142,3.169925001442312,0.9178114620629284,95.42857142857144,2.0,2.0,0.0,0.0,0.0,0.0,414.3841166666666,0.0,4224,2.9432,0.411,-1.7934945,4.4293885,-0.31317893,0.50283563,0.46605107,0.16355652,-0.5318839,2.1405814,-0.5352256,0.33758694,0.5396324,-1.4187106,0.46989584,-1.1039352,-0.5454362,0.17658634,-0.4343505,0.7165169,-0.9342662,0.23510896,-0.60810703,-0.6052346,0.014410532,-0.32003513,-0.14384788,-0.3282722,0.820694,-0.6289339,0.30354923,-0.34611225,-0.1591544,0.03939944,0.056674007,-0.15354492,-0.60490245,0.48779243,0.21487486,-0.620546,-0.27553365,0.39814392,-0.06162684,0.25734043,-0.363903,-0.14081809,0.15658675,0.13671611,0.3263255,0.0016235645,-0.17874467,-0.34283328,0.0075279083,-0.41481295,-0.4057859,-0.08454744,-0.12044736,-0.41536984,-0.09351042,0.17916872,-0.3136208,-0.0053551653,0.04733002,-0.2515219,0.21561171,0.48144096,-0.088843316,0.012676551,-0.019825287,-0.22961752,-0.3271333,-0.38245738,-0.20283501,0.028742494,0.054372996,-0.089864925,-0.17412102,0.12582467,0.12579235,0.22468434,0.1420891,0.040466268,0.059635248,-0.13562074,-0.25135726,-0.121976,0.11417001,-0.28828695,0.097824536,-0.23171547,-0.101906694,0.09784726,-0.15597707,0.29494023,-0.25258666,0.20156138,-0.38384318,-0.08132242,-0.08276696,0.22738338,-0.05139184,0.105318435,0.14598311,-0.21169572,-0.017820995,0.08545485,-0.16395089,-0.3034062,0.31180125,0.19889343,0.08174096,0.2362559,-0.05615885,-0.081900656,-0.13913108,0.24071622,0.093670525,0.0041220635,0.10230316,0.22597837,0.020477844,0.08016601,0.15067354,0.009203038,-0.15029442,0.017416269,-0.28563443,-0.22333108,0.1574425,-0.11003889,0.001049317943336831,0.0,0.00017488632388947185,0.0,0.0,0.0,0.0
