file_name,text_length,chunks_count,expected_sentiment_value,sentiment_volatility
877.txt,567,2,2.6151,0.3292
878.txt,114,1,2.5483,0.0
879.txt,317,1,2.9112,0.0
88.txt,46,1,3.0034,0.0
880.txt,371,1,3.591,0.0
881.txt,484,2,3.0897,0.0256
882.txt,211,1,3.0253,0.0
883.txt,80,1,3.9477,0.0
884.txt,79,1,3.007,0.0
885.txt,205,1,2.9932,0.0
886.txt,53,1,3.0127,0.0
887.txt,101,1,3.0156,0.0
888.txt,2002,6,2.7897,0.6789
889.txt,3806,10,2.9931,0.7235
89.txt,3317,9,3.0354,0.2975
890.txt,83,1,2.2105,0.0
891.txt,68,1,4.1156,0.0
892.txt,1106,3,2.9936,0.0415
893.txt,41,1,2.9151,0.0
894.txt,534,2,2.8523,0.213
895.txt,2666,7,3.1284,0.2273
896.txt,249,1,3.001,0.0
897.txt,476,2,4.1515,0.2048
898.txt,262,1,2.917,0.0
899.txt,2097,6,2.8978,0.6006
9.txt,3851,10,2.4069,0.6072
90.txt,267,1,3.0195,0.0
900.txt,206,1,3.5286,0.0
901.txt,3715,10,3.7847,0.5379
902.txt,4173,11,3.1202,0.3756
903.txt,114,1,2.9938,0.0
904.txt,286,1,1.5341,0.0
905.txt,86,1,3.0042,0.0
906.txt,139,1,1.7394,0.0
907.txt,384,1,2.9702,0.0
908.txt,442,2,3.6489,0.1475
909.txt,1782,5,4.3049,0.4281
91.txt,365,1,3.087,0.0
910.txt,53,1,3.3728,0.0
911.txt,70,1,2.981,0.0
912.txt,502,2,2.5217,0.4473
913.txt,208,1,1.9435,0.0
914.txt,2336,6,2.8867,0.169
915.txt,440,2,1.989,0.1023
916.txt,2281,6,3.3217,0.7483
917.txt,174,1,2.2669,0.0
918.txt,3435,9,2.8045,0.3884
919.txt,2178,6,3.2141,0.4369
92.txt,985,3,3.0206,0.0664
920.txt,3548,9,3.4808,0.6238
921.txt,52,1,3.0124,0.0
922.txt,433,2,2.9596,0.0603
923.txt,75,1,2.9779,0.0
924.txt,277,1,3.0659,0.0
925.txt,732,2,2.2454,0.5926
926.txt,3851,10,3.2217,0.6891
927.txt,596,2,2.4191,0.4351
928.txt,296,1,3.0299,0.0
929.txt,461,2,2.8936,0.2619
93.txt,102,1,3.6976,0.0
930.txt,194,1,2.0266,0.0
931.txt,1176,3,2.9181,0.0754
932.txt,149,1,2.3986,0.0
933.txt,2030,6,3.343,0.6178
934.txt,56,1,2.9901,0.0
935.txt,6042,16,2.9737,0.2219
936.txt,96,1,2.9894,0.0
937.txt,330,1,3.079,0.0
938.txt,637,2,3.6141,0.356
939.txt,229,1,3.0125,0.0
94.txt,313,1,3.9884,0.0
940.txt,210,1,3.002,0.0
941.txt,136,1,2.9998,0.0
942.txt,74,1,3.5776,0.0
943.txt,2863,8,3.1552,0.6108
944.txt,85,1,3.0039,0.0
945.txt,2592,7,1.902,0.5269
946.txt,813,3,3.0151,0.0117
947.txt,171,1,3.0148,0.0
948.txt,1850,5,2.917,0.2555
949.txt,120,1,2.9762,0.0
95.txt,176,1,2.8209,0.0
950.txt,58,1,4.5726,0.0
951.txt,407,2,3.6181,0.594
952.txt,489,2,3.217,0.2567
953.txt,220,1,2.9992,0.0
954.txt,1369,4,2.9354,0.6905
955.txt,219,1,3.9693,0.0
956.txt,575,2,1.6668,0.2108
957.txt,254,1,3.0565,0.0
958.txt,225,1,4.6554,0.0
959.txt,245,1,2.5204,0.0
96.txt,189,1,3.5242,0.0
960.txt,73,1,3.0004,0.0
961.txt,1222,4,2.5956,0.7374
962.txt,904,3,3.2286,0.8377
963.txt,365,1,3.3857,0.0
964.txt,1276,4,2.4608,0.4021
965.txt,323,1,3.7821,0.0
966.txt,710,2,2.9976,0.0011
967.txt,29,1,3.0002,0.0
968.txt,888,3,3.0533,0.0414
969.txt,156,1,2.9857,0.0
97.txt,372,1,4.3501,0.0
970.txt,57,1,3.2394,0.0
971.txt,2202,6,3.6955,0.5724
972.txt,77,1,2.9972,0.0
973.txt,40,1,3.0027,0.0
974.txt,296,1,2.0046,0.0
975.txt,64,1,1.6385,0.0
976.txt,142,1,3.0006,0.0
977.txt,86,1,3.1288,0.0
978.txt,122,1,2.4499,0.0
979.txt,154,1,2.3177,0.0
98.txt,661,2,2.6634,0.3514
980.txt,3797,10,3.8905,0.518
981.txt,88,1,3.0208,0.0
982.txt,223,1,3.0286,0.0
983.txt,97,1,3.0612,0.0
984.txt,586,2,3.282,0.2744
985.txt,246,1,4.2198,0.0
986.txt,1112,3,2.9965,0.0089
987.txt,3018,8,3.0142,0.8202
988.txt,4481,12,2.8799,0.172
989.txt,21,1,3.0012,0.0
99.txt,146,1,3.9109,0.0
990.txt,1348,4,3.3216,0.497
991.txt,3198,8,1.7315,0.6886
992.txt,797,2,3.1597,0.126
993.txt,238,1,4.4666,0.0
994.txt,65,1,2.9983,0.0
995.txt,493,2,3.5703,0.1704
996.txt,142,1,2.6782,0.0
997.txt,70,1,3.0078,0.0
998.txt,190,1,2.8264,0.0
999.txt,218,1,2.533,0.0
